"OTUID"	"Taxonomy"	"SUM_Abundance"
"dbfb078252210034905040c4ee9ece51"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__Leuconostoc_citreum"	47
"4d73e64623860d4ac7fc52b694a4bd2b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	193
"7686ca99540508af3630ea5fee4aca0f"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_intestinalis"	730
"24e503b75ef113030af3013e24ecd3ec"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella;s__Veillonella_magna"	551
"d27ba3dba969b0045b14e379965bfe99"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium"	68
"f845dba8868f636d6034f069e5933bae"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	2179
"49eca5f2a4ba9bb1c9988c2726e5cdb9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis"	1475
"09971871f111772770fcc87ac10f0535"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39"	80
"15e05255b2aa8ee3524ca61eb207bb18"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella"	71218
"9807ec586912246d63fa99d8f3337fef"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces"	42
"8462d04767d035222ad64d5b86c8651c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	11574
"1e3b98a9033fd3fad8217f86d232afbb"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	279
"a16ae2c5067d3dde4307f0d5cc189b4e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_flavefaciens"	142
"116a9efec347dcdd9a424cf8c3dedc4f"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola"	2115
"84d3aa3cef3eefd518d6d396b065a951"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s___Clostridium__spiroforme"	606
"c1eedbcfde0ec278a15691f85ef9055b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus"	2514
"73095392f7c7ecdff313b8558644334c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes"	728
"8089044c665c34279158d8ccc3b48e6e"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Schaalia_odontolytica"	551
"d4d386b7d01baf327f6b43aa568cb9e7"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	4539
"d91b5c77b23b27230a16c7dc4325f4cd"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia"	7278
"1aa42597314f2f24d0432def708c360a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group;s__human_gut"	293
"2dd3d28b8bcefe0b263b3d6caf8b29a6"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii"	204
"98085719203a86f6493c6efe34fe0975"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	32
"a76bceb8556d98d20da8b2e65d2a974d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Eubacterium_ramulus"	3009
"b0cce80cd5e1c78e70e026edb63a65f9"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	4094
"6251bd9ebf43fae466939ab366f6e547"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	18597
"90905a01fdc3090a20aba27f48ef61fe"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	167
"c39cea2193e0d56af9669a1b2d5c21be"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	2409
"5ffa45b1ff8681e9b0a43ea196e86275"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella"	1064
"02aaade0e0c17068a8061682592b8986"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	47
"703236a63ed7dacd7ddf2d4b1d54b53c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	43
"026a7201865e340fc468259cc1429fd4"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	574
"fb2e43a3fe8a2da6f9832efdaa5b412e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	7842
"5bd72dc839fc73528c45596ca62b77f8"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella"	3245
"d42579185929ae54585cb6b9c822a1c9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__human_gut"	143
"8dc998690c208848dc6a884219d1d78b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	407
"504ed665cfed3860d555fb3ea7d420b3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	174
"22603e63a5e953696db42bb9dcb04b9c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales"	29
"dd605b93c280c3705147c55e6de27827"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG_010;g__UCG_010"	339
"697828d4daf583d1bf57def00ebcdb2b"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella"	214
"c29919216bd6a6713038fd18691cc505"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	150323
"6c68bb195d823e3ba6244d505ce1988c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	2131
"4db1fea078c898d625f5c35efb71fa65"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	3068
"427f5142ae52662b7db0bdd5689461f0"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus"	23266
"257a3feb1cfa43f2c55429863b0f16b3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	3024
"6879487cd2a537d72df39f3dca37e089"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium"	545
"fd17abff9540ff5eac53f965859c4883"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	189
"02e1e971506b265659c0f5bf758c24b7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_010"	209
"5859c644498bf396619fcca4ed014b8d"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	571
"d8af28a9ba3b7889d9e6ac64ef59dc39"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	334
"eae4591e1ba8c06a884ba72fe7ee33e9"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	70
"6b06d3cecfc9956437953138b50723a3"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1144
"20d7361ee8e75641d726de9978d7fa26"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter"	1126
"17207fb6c0cb06ef110d1a454b63012f"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium"	305
"a7ddf63141d0efe70a40c3a9741410b4"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;s__Ruminococcaceae_bacterium"	451
"4246d6359de249fbc08244b60beb8271"	"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__Candidatus_Saccharibacteria"	253
"0f8974dae96fe754fea7740c379aacb8"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	862
"3d48874183df65f00f253cf68234e2ca"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella"	310
"c55b486b00eb7dd2bd960c38c024d1d1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	36
"cad0b50d42b77458283e43c7ff848f2c"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_hexanoica"	162
"df829f8d3288011e9fbef9d3511e2e4c"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella"	1434
"5857bed43d433f5fa3525e471f9514ff"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella"	48
"df3d6113f855e22f2a6d44e60f01baa7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Romboutsia"	23845
"793bae7e5d876155ef4476eb95f0a997"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella"	397
"e1e3d4305dcd050147d2d430a12d09ce"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	1883
"3636a8b270b2ceb727331d3dfba9f17f"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Schaalia_odontolytica"	308
"bca3f444f50fce6234c53cfcca766826"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella"	792
"ef01d980aa18faa575689d8968c7a234"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_finegoldii"	24
"26547c96837ae7efcfa67fca0cc71140"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis"	3437
"bf37c87f8841a9f1a2cd20db4fa18b74"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	4434
"594d05f45e17b079448cadc5f4f1a253"	"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio"	81
"08ebecb95d86464d592f0f6686951fa5"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas"	31
"2dbfae7250efa55031d863ee039b5949"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella"	439
"aba368ba62f6442c35f6a12c4c861315"	"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonadaceae"	144
"cb967a258741cc6251918e67b1f57b88"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Raoultibacter;s__Raoultibacter_massiliensis"	74
"e82d7affd8f1c1db563f83ce8110db33"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	689
"054540768f09a2a30a03216d43f3a628"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG_010;g__UCG_010"	471
"6767e16043b41af5487d33c686beda34"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1882
"649945ebe82384e602da22bb74e1932a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	1641
"513a250b47b47806f61f1d4cffdf0d0f"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	1472
"d27d1a8cfb0d373fd75ba0b64172a27d"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces"	39
"1fb6da3053c51de1ce8b5b8d754bbd6c"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania"	357
"410d0c451236e9de4b03a9e2c208bf7b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	12823
"3adfcfa6caaacaa41dc7571330a74676"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group"	4935
"bee20c690519754ac0bda9c577b818b8"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	1631
"4be36aad1b5b6e8b0896010ada3be2c0"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales"	101
"56490c15c9b0fdcccb01063f1052cfa3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae"	405
"7b6d335d29fb8edf989ba7d03a848d84"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia"	16414
"97b90573b24c2124ba927c3f62bb8e08"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1061
"0601f0c6c668697216f6e9ce93128b7d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	384
"649cbde488806ce5d18474b8b181e9c1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	346
"26672648de2181a2c04ca33e88a1afd1"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus"	37
"7e64529549a54fc68cfc5e832c2f370a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcales_Tissierellales;g__Peptoniphilus;s__Peptoniphilus_lacrimalis"	138
"274df2c16d1353a8af3c21cf1625a3a4"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_lingnae"	35
"4c9f78ebb799edf211003fd0d5a5af48"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG_011"	133
"7c8ae7a139e5cd15bcd4bca7dc9ebee7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	72
"730a7370d1de31be711ca7154a4c23e5"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_005"	49
"547de17c085525b46e48090c58c4292f"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	62
"b70847737230221570797e85fd20a1d2"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1"	18908
"919b532172c46bbbeb75cf8fe50567c8"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	3733
"f14141d03c23f3658014090c72c23866"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus"	3102
"91075d23f802dbf6e4bf1ec35f7640a7"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella"	2796
"b1a448dc7412d506e18461362944ecf8"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__Acetanaerobacterium"	47
"4a5a57fbc4e868475b2ff4d45e8d1642"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG_010;g__UCG_010"	33
"6bb196e0a84e758c17dc9a4a98c564da"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae"	37
"e14873c10af4c3fb7a068f0d96a98f23"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	200
"b7ff5b3d93e067e2053a43dde8473777"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group"	108
"22ba79bc09a88468552595f7680bf750"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1244
"9df251784dde31e05f02b2ee1029d71c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter"	12712
"ac98d5a0d989eb469a93db5e9b3c7fd4"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_003"	23
"a3f90a0502cf7e11e8b0d38c25692711"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	1279
"a78f33b3f034d69bdce1a8c66b492024"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	2376
"e23e6e753f8771cd5e00282399b8e86b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__hallii_group"	404
"400ef329b2c43b49217289537bb77633"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	4828
"c1cf5e11e0501a75e640b31b9c566747"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	249
"1e08e8f0abd43abf3d41e2ddcae91423"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	328
"ef5af48ec2b6c023c5de28c59cb08a40"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mutans"	264
"144f46c81ad6ef6dc2ac4fc01f0512aa"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Schaalia_odontolytica"	55
"a77e708951114ffb7af2549792904934"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus"	293
"1f4c2421678f1e0e027e957e185fee26"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UC5_1_2E3"	622
"dabb590ac213a628042184c55e9110c1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium"	105
"073da91cc54d7a78ce0fd199750e5603"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	364
"b87ec2a0293a7dd55180b6924fc8f67b"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	2040
"9dec3aa305235a7a1381840fd40933eb"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1518
"707940842caa2afe60491008e04a8173"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group"	5619
"598f7a6270c2bff22ac0c86e9ea3745c"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	55
"0bf0743fbbcffbbcebe02a5d565231ef"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_indistinctus"	753
"5eef00790981b0d46785848fb0c41a77"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	301
"75404d59854cdd2500d94f233e42480a"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	111
"31c7bc067538dcf7916e8b7cbefa44e5"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes"	7331
"8954856044dc31156803857144f6b482"	"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila"	605
"c2697a9eb8ee7044dbd5f5f10fc16e17"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	93
"541b4e8f3fecf6a0d879cce4954b42f7"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_urolithinfaciens"	117
"f51d9f310a6b219ce2348bccb775a142"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia"	170
"ec00ed4e85920f03e937b1832a86173e"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	1148
"7a1a7d3362a2f4e3bb2b0f088b9a6b84"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g___Clostridium__innocuum_group"	933
"39ad3267db6e7e83e902b055e87c8b31"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella"	47
"7a8f41c3a9a6f508cdc984f223a93e28"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	497
"5311695b1caad97461726c83ba792bc1"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	879
"2ee585c245a593473acb21bdf1d7a460"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes"	1027
"ae5e3cde2d868bdaa67a29ba44154bff"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella"	914
"74e12a8659e93cbea164cd49ae404d9d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia"	89
"2bbe9c631915caca16bc789f44d9ca8d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	3420
"c1a89d5c446ea0400780188ff84729e3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG_010;g__UCG_010"	148
"9dd938e29e47ffb26d47432b4513c184"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	212
"42ca8b20049c4f5817825f5eabd2ec00"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	595
"a73f10563bddffbd1f1d18aded509f5e"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_hexanoica"	751
"4f9106b58ba967a459b11a9d6f9ca4e0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	1575
"36ef1d4421cdc64c91d2c6b1a7e8a43f"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	42
"d67340c4d3bcb42c4121f32940a1b33f"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	127
"d8b5671a882cb6087fed4a7d6406137c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014;g__Clostridia_UCG_014"	572
"87e78246820b532cd7477daab3b52ad9"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	392
"75a7dd04040e23328468b763836841ac"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG_352"	39643
"b61ab877a65a7d6819bd4ac9c60edb91"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Moryella;s__human_gut"	201
"7aebec4e33650d0ac57fe723a94c2c66"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter"	603
"d6bff94349f93df9c98368bfbc740ed0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	3169
"7a8d3454eb9d2fdc2579a93790479c14"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	47
